cell_id,area,perimeter,centroid_x,centroid_y,eccentricity,solidity,extent,major_axis_length,minor_axis_length,orientation,equivalent_diameter,convex_area,filled_area,euler_number,feret_diameter_max,num_neighbors,junctions_3_cell,junctions_4_cell,junctions_5_cell,junctions_6_cell,junctions_7_cell,junctions_8plus_cell,total_junctions
58,474.0,97.07106781186548,1576.5569620253164,8.829113924050633,0.9395427493072125,0.9753086419753086,0.9349112426035503,42.74928464591314,14.638707285040923,1.5375626206733863,24.566553364370574,486.0,474.0,1,40.52159917870962,2,0,1,1,0,0,0,2
59,916.0,143.55634918610406,1623.4934497816594,10.474890829694322,0.9570079116995652,0.9591623036649215,0.9132602193419741,64.81746445849227,18.801071431828564,-1.562916989933104,34.15095054280933,955.0,916.0,1,59.53990258641679,5,0,0,0,0,0,0,0
60,472.0,85.69848480983498,1660.489406779661,16.209745762711865,0.7645247868762712,0.9458917835671342,0.7492063492063492,30.78893096224813,19.84637032463595,-0.027694882712315988,24.514670406003766,499.0,472.0,1,31.622776601683793,4,0,1,0,1,0,0,2
61,594.0,108.56244584051393,1681.5656565656566,13.333333333333334,0.759165904253601,0.8959276018099548,0.5892857142857143,36.05556642117846,23.468466254442735,-0.9588703954653092,27.500987065425246,663.0,594.0,1,45.0,3,1,2,1,1,0,0,5
62,649.0,108.87005768508881,1731.7966101694915,11.99537750385208,0.8777966318365705,0.9572271386430679,0.7726190476190476,42.41913625655188,20.32018637878742,1.35688677356208,28.745999104799274,678.0,649.0,1,45.69463863518345,5,0,2,2,0,0,3,7
63,645.0,105.11269837220809,1764.663565891473,11.617054263565892,0.792990489134729,0.967016491754123,0.7678571428571429,38.1575237009027,23.24686133885115,-1.555293714350759,28.65727667372076,667.0,645.0,1,40.19950248448356,3,0,2,1,0,0,1,4
64,974.0,137.39696961967,1795.3459958932237,16.26694045174538,0.8714694487916622,0.8870673952641166,0.5756501182033097,52.186135946794536,25.594679592207616,-1.081112778585899,35.21555503711461,1098.0,974.0,1,52.630789467763066,4,1,1,2,0,0,0,4
65,1355.0,186.16652224137047,1849.4309963099631,16.675276752767527,0.9082686210147188,0.8302696078431373,0.5617744610281924,68.22340575378985,28.543821146975038,1.324005978933602,41.53600345623234,1632.0,1355.0,1,74.24284477308234,6,3,0,0,1,0,0,4
66,424.0,100.73401871576773,1880.9834905660377,14.389150943396226,0.8243288781775219,0.7910447761194029,0.452991452991453,34.73425516028557,19.663451171678936,0.4481364709420713,23.23474912642073,536.0,424.0,1,40.8166632639171,4,0,0,0,1,0,0,1
67,697.0,108.97056274847714,1899.1047345767574,19.95552367288379,0.7476188353337191,0.9171052631578948,0.7446581196581197,37.84158898013196,25.131660990508,-0.10082749143591606,29.790064831759068,760.0,697.0,1,41.340053217188775,5,1,0,0,1,0,0,2
68,394.0,88.7634559672906,1916.6116751269035,18.28680203045685,0.9335352215777464,0.9563106796116505,0.7817460317460317,38.47523811806852,13.792822292129967,0.10161095380019086,22.397686948112614,412.0,394.0,1,37.64306044943742,2,1,0,0,0,0,0,1
69,589.0,103.00609665440987,629.76740237691,18.135823429541595,0.7186023788743742,0.8561046511627907,0.73625,34.28552455691739,23.84288003016185,0.09889998110258054,27.384997568906428,688.0,589.0,1,36.71511950137164,3,0,1,0,1,0,1,3
70,757.0,111.15432893255073,1703.6961690885073,22.940554821664463,0.7243967038715646,0.9380421313506815,0.6693191865605659,38.403635959426175,26.474827548667342,0.00044591197187208423,31.045810270703488,807.0,757.0,1,40.162171256046406,5,1,2,1,0,0,3,7
71,1271.0,158.16652224137044,810.1046420141621,27.9213217938631,0.8634248336866962,0.9007795889440113,0.5431623931623931,58.31993880994976,29.421097426180282,1.163280557478901,40.22794378735249,1411.0,1271.0,1,63.56886030125127,9,2,1,6,2,0,0,11
72,606.0,103.39696961967,839.6204620462046,23.20957095709571,0.5285597997621969,0.9237804878048781,0.5941176470588235,31.40718393802816,26.661435022415926,0.31566254222034007,27.777385840094972,656.0,606.0,1,34.92849839314596,5,1,0,1,2,0,0,4
73,412.0,86.32590180780453,277.29126213592235,23.74271844660194,0.7919070300284623,0.8841201716738197,0.4951923076923077,30.573095895739453,18.66920650134562,-1.2717775357546692,22.903595622322865,466.0,412.0,1,32.14031735997639,5,0,1,2,4,1,0,8
74,890.0,118.63961030678928,562.2730337078651,34.98539325842697,0.8091846477887729,0.967391304347826,0.6524926686217009,44.53475769285317,26.166594079332004,-0.5181037128114726,33.66278649806482,920.0,890.0,1,47.41307836451879,6,2,4,1,1,0,0,8
75,1015.0,126.0477272147525,332.74384236453204,30.492610837438423,0.5507007229512436,0.9548447789275635,0.7219061166429588,39.768591533177556,33.194953499719,0.5056707421222685,35.949104827605794,1063.0,1015.0,1,44.94441010848846,6,2,1,2,3,0,0,8
76,632.0,107.7401153701776,1046.8132911392406,29.78481012658228,0.7288376553207057,0.9159420289855073,0.5486111111111112,36.10472862020194,24.720422089140307,0.5701050278495001,28.367012395961314,690.0,632.0,1,39.824615503479755,6,0,1,4,3,0,0,8
77,1656.0,158.02438661763952,87.52415458937197,41.55193236714976,0.6116928894428701,0.9706916764361079,0.7002114164904862,52.23925902341787,41.32623345516766,0.1711559518189799,45.91823914395487,1706.0,1656.0,1,55.731499172371095,6,1,5,1,1,1,0,9
78,216.0,68.62741699796952,1132.8101851851852,20.10648148148148,0.8999157187995852,0.8780487804878049,0.6153846153846154,27.17793706814081,11.851316427084486,-1.3923519850155424,16.583719174624104,246.0,216.0,1,27.51363298439521,4,0,2,1,0,0,0,3
79,912.0,125.94112549695427,1579.0438596491229,27.341008771929825,0.703297573719489,0.918429003021148,0.7487684729064039,41.85476489943722,29.75436728466037,1.4553303895235477,34.07630356711932,993.0,912.0,1,44.40720662234904,6,0,4,3,0,0,0,7
80,1074.0,133.43250352560273,1302.2886405959032,36.076350093109866,0.5071510089746272,0.9623655913978495,0.6392857142857142,41.32747658582853,35.61838375452266,-1.266314192895193,36.97917347704738,1116.0,1074.0,1,46.51881339845203,5,0,4,2,2,0,0,8
81,888.0,120.8111831820431,452.14301801801804,40.63963963963964,0.797495237941788,0.9579288025889967,0.6656671664167916,44.17951131985836,26.654614278891003,0.15726006983695703,33.62494186946387,927.0,888.0,1,46.52956049652737,5,0,1,1,1,1,0,4
82,912.0,119.39696961966999,591.6436403508771,35.4703947368421,0.726741557614382,0.9610115911485775,0.6681318681318681,41.9373953123453,28.807257739761052,0.8647155502103556,34.07630356711932,949.0,912.0,1,43.278170016764804,5,1,2,1,1,0,2,7
